review_key,nobel_api_id,laureate_name,candidate_title,candidate_role,classification,technicality_score,classification_confidence,relationship_confidence,relationship_status,warning_flags,reviewer_decision,reviewer_reason,reviewer
274::c914f487ba2af596d982a4f4c61cffb32bb15d017827dad3946e10f668d72629::author,274,Thomas R. Cech,Q136792566,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
274::81304ebbadd33507d8d87053a2f79a84f33ae3d14e729f24f7bea4f2b450a3ed::author,274,Thomas R. Cech,Q136792569,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
274::d5384d3b69e8bdd4ed132fa0e82ddd1b37edde366a426c88a38d0b98e602cb9e::author,274,Thomas R. Cech,Q136792570,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
274::77ba3a4dcf8fdecf09112c1e26667981db520ecc79b676f59526374c1e22e32d::author,274,Thomas R. Cech,Q136792571,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
274::e42ad2865f0af4646d15d165055ceed2838d8918ebca587443bca8656f4cabf6::author,274,Thomas R. Cech,Q136792572,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
918::909927bbb3449d4886d98a494ffa960b8544e7fb3bbac9eb9bfb20ec171e7e2b::author,918,Tu Youyou,Studies on Pharmacological Actions of Artemisia annua,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
347::d259f271dde3e8e4727cb1b8fc0c7b76cd1fc098e6505d6d00cf20647ea02195::author,347,Walter Hess,"Diencephalon, autonomic and extrapyramidal functions",author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
178::b80409984a3374227e8206b4e623f60b075397889c0ff46800ca761639ebb999::author,178,Walther Nernst,third law of thermodynamics,author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
206::e45858fc393a9a54a118244e1869eb20a0fe2675b8c987e689077723453202c3::author,206,Wendell M. Stanley,"The viruses; biochemical, biological, and biophysical properties",author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
38::1ebab04660791f090b71470c6399ef9de7480932691b8de8632babae2565e012::author,38,Werner Heisenberg,Physics and Beyond,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
38::edb4a25d528ee17e20d60312cd1cb972562c89b35d244671317af50b7ec5e0c8::author,38,Werner Heisenberg,Physics and Philosophy: The Revolution in Modern Science,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
38::4206f9dc7e00432e70f260d9e2ffe10eaae48c96b56c2ec308a7ab91813b884a::author,38,Werner Heisenberg,Q139381236,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
38::0879141a5b7c61341efd4b665639d7855b107bafb51a5f45d10278df1bbe4d28::author,38,Werner Heisenberg,The Physical Principles of the Quantum Theory,author,unknown,0.69,0.85,0.65,needs_review,low_relationship_confidence,,,
1::6e2b04e66929e52f502a5854e3aa459482fb63cd1c6a4cae89f0c48e1aba390b::author,1,Wilhelm Conrad Röntgen,Q19231600,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
1::b2fa469b310fffe66335dcfd8e60d5e2dd40560c4e1fa2c134b36e657d5e403e::author,1,Wilhelm Conrad Röntgen,Q19237682,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::8592cbc89b9fc4e3b8d20c89eeedbae2c5ace7ed92fc26385eb0cbe7b30e8dec::editor,168,Wilhelm Ostwald,Annalen der Naturphilosophie,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::e3dda8fd264dc884bcc346b7b56cc33019ab70e3fe395a0c8ca8e9748e1a89d0::author,168,Wilhelm Ostwald,Der Farbenatlas,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::066f69a2ae13199010bb7a694249105719902bdea52e2da0c5ee6d9b25fa4a48::author,168,Wilhelm Ostwald,Der Farbkörper und seine Anwendung zur Herstellung farbiger Harmonien,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::276aa175cdf0e116c910e9d9fa957873e2b6263ebf7125d2f30f91c3a2a1d21e::author,168,Wilhelm Ostwald,Die Farbenfibel,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::d757c2cc2e40025af792f24e7b5b4b2249fbf781c190cc3cd2075832214c339e::author,168,Wilhelm Ostwald,Die Farbenlehre,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::d36ff782dff2960d05a51cce20f44173b11dc81baae28b9a8df79e9ad2cc564b::author,168,Wilhelm Ostwald,Die Harmonie der Farben,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::a38fdb180d304340f7e5ec5c43c27d909c972dd741c5ceda9cdd7f94e45a42dd::author,168,Wilhelm Ostwald,Q124449207,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::fff35876458542819402bcb6869e000fd100deb28835c6456e224444e7a7b6ec::author,168,Wilhelm Ostwald,Q19216493,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
168::007dcb15ca6ee2bbc6c846f18e58a4d5fbf3fd6e0d7bb38f4e1150a3e995d9bb::author,168,Wilhelm Ostwald,Q19238071,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::56cc0b4068b3a33b223c6849a9cd6d2fe774e76b3fcd9c16d1bbca2b3eeee786::author,16,Wilhelm Wien,Q19179133,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::24e7acc1bbc9ebfe667a6e86f42bf9fe2e75a33c642f5ea6aa4849783ebe3ab6::author,16,Wilhelm Wien,Q19181281,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::75446c52f80393fcb233d7ed4d190082fb009a37ca48b7627b690bbd4a6797ac::author,16,Wilhelm Wien,Q19187029,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::cf05637726462cdb5c629971e94b5d219e75f019ccf30f3268d71c670e9c692c::author,16,Wilhelm Wien,Q19187034,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::7e261be716aee793408013eaf1a1ccb8e6c52e9a8ef57665da8a980db2a58d69::author,16,Wilhelm Wien,Q19195205,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::f9be35f27263c3de81e1a7a3363fae4041460c3743a0780c9a7ba599bbfd8458::author,16,Wilhelm Wien,Q19230778,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::7439d47c5db1d03fe6f56dfdc84b43e029fc2d6385e73259212cae3fa8b30d55::author,16,Wilhelm Wien,Q19240086,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
16::474e80ffe3914592a6cda03fa9d73b94a90f437249d790061100054c75ebb334::author,16,Wilhelm Wien,Q19240516,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
224::e6e60b74d117d7297808a8f017c6f1e12d94257e71a37f8e8b6175c7010015bd::author,224,Willard F. Libby,Radiocarbon dating,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
65::b004021bcd66f146169e93da30ad52a722d1d98a9cce69de8af85a42c1d5878c::author,65,William B. Shockley,Electrons and Holes in Semiconductors,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
65::c26ca5c803a8571d191a8795fa640286541dde9be03d530d455171876896da19::editor,65,William B. Shockley,Imperfections in nearly perfect crystals,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
65::3cf011a73951d2cfa92a0b76a70a9b77a3e838d39fb20e6fc783a7a153ef32cc::author,65,William B. Shockley,The Offset Analysis of Racial Differences,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::5456f6d6e661f8ba2f20345fc398b0a10d3e779e612c6aa47da91cd186c73df6::author,20,William Bragg,Q108843045,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::66909819274620b6dd89c125ba561b29484ad5592231080d7d9eb80e132a592c::author,20,William Bragg,Q108843047,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::4c3a1d9a7e8ef4093aa09a0706d7dcd76724ea6ccdbd6482a9809c475a1ab658::author,20,William Bragg,Q108843048,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::9db89a4324e992859e2df8a71f9be33439b55d16d8d02343330274c289a093b7::author,20,William Bragg,Q108843049,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::60d0cd5a5217f48b4a080e52938228877c91dc78e7435b1de2aae160d66a78f3::author,20,William Bragg,Q108843051,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::aca7c91e6ad5a8bd52cb0e2758316b5a5df5b6768c03a7c1ec897c99f8c5b19e::author,20,William Bragg,Q108843052,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::b8c1c2ed8f3f02513d5f54f92d529fa2a5f4f9faf6947e3c51b27e23da3a2f5d::author,20,William Bragg,Q109225993,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::db61a5c08824d066d658ff2edb2275e58180f8aef05133238639f2738c5ca5b0::author,20,William Bragg,Q109225994,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::227fc47d0fc9e76ea0fb69c61d94f82d72c2810c879b74dabeb51466aa8f4179::author,20,William Bragg,Q109225995,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::51b48b9f63f84b89dc5a0adf418a4a2ade3e49b6ff8de8f2f9e2104c2cdf1c98::author,20,William Bragg,Q98151908,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
20::255c83ba8a0374be77060af2b76c2d967b676edb2354b28d09fa91f1c23f796a::author,20,William Bragg,The crystalline state. Vol. 1 : A general survey / William H. Bragg; W. L. Bragg. - 1933,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::7d6dc031facceae2723d1c04721920aec592aa42919a0f7b797974a95a9e4239::author,154,William D. Phillips,Q136906149,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::9dd0c3bd0f56f9651aded481ee6211b4851518d3d6198cd7b321e959f2b4f1c5::author,154,William D. Phillips,Q136906151,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::06ec13a5063e7277fa9693585b3462a38bc5b84b1ea682d117abd585754f5124::author,154,William D. Phillips,Q136906153,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::5a02bf5de523c4f72f8c7aae4ac3b78e1669075ec7318cdbbd63c6528f11e121::author,154,William D. Phillips,Q136906155,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::7b2894f39197981af0500abf1cb26e6ddd201326bdd239373bb6ee6c46260e20::author,154,William D. Phillips,Q136906157,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::edfafa6bbc9e36b012fa9069cfab324b7f81030a862c725702581bec9eae431e::author,154,William D. Phillips,Q136906158,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::12a86b0fcf1e739524452cddcd25187ca9d31aca35465934784b5e7f3767831a::author,154,William D. Phillips,Q136906159,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::3484c0ac953a6dd19de650ad605516dd664dd6a19e799d19dc1b2c9918c9b3ea::author,154,William D. Phillips,Q136906161,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::b0a7d1b5e02f233124654fbceec80bb2cfd5ec025da00d9c02a830fc7dd86cf4::author,154,William D. Phillips,Q136906162,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::d4db50469392da718f56245c8fb74608a9c1277e0a6f1157d3126fd5f4be60e0::author,154,William D. Phillips,Q136906164,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::b1d906ba4da02a7cfbaaab80c616bf0291b9453459ff70a052208c7970bc2540::author,154,William D. Phillips,Q136906166,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::cdfcd25254ed4e2bc076dafcba29570c0deb35d096f1202fdec80249c9d3b8da::author,154,William D. Phillips,Q136906169,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::6e29b1c2f36885f5927239253504cbe67fe9669022dd74ae900924b5f8feea97::author,154,William D. Phillips,Q136906172,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::0b3080b9c3f2332c11e1b7fffab51669e29a662e8f6c6ffb41f6ee32bf2ca0e6::author,154,William D. Phillips,Q136906173,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::fea83110346eee48be66165139fc9719dd3c25eb020e1c01225d18536a12d185::author,154,William D. Phillips,Q136906174,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::e3653d6c7510e632995eded7aa2760272dcf7261c78e0fbc5ee9ac5984c65f45::author,154,William D. Phillips,Q136906175,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::79d3a65d441aca318580af9b64732091c9a64b8fa1114b820c68180f5477b710::author,154,William D. Phillips,Q136906176,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::a9d44e9acfe99483feb34a94b2530e8d2fa3fe1415ba189140acbb9b00d7ca8b::author,154,William D. Phillips,Q136906178,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
154::7144e2a645ac7ea866e56d5c055d54af911f50beb68d14af19e7b9cc5274654b::author,154,William D. Phillips,Q136906179,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::69c4b5facb335f9f5d0d9a6384cbe405f4f5a3455c94a245f25d4c4a4f43b57a::author,970,William G. Kaelin Jr,Q136822229,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::61c6f8c27b4010b6037f231e44ad14968ea04ea0909984286d188214d4dc9da8::author,970,William G. Kaelin Jr,Q136822231,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::98cf5beff6171dbfe7cd0cb75f62db1487aab9dfb4854e8a7e1765ef460a0300::author,970,William G. Kaelin Jr,Q136822233,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::6ce6b38e6338e6ecbbd5702476bb40d6a181412fe90b4d41ebc8a6f8a2a4ceed::author,970,William G. Kaelin Jr,Q136822234,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::68d9348b070fd401b2a0357839d5cdf92b85f6782637c90107028759a88ca440::author,970,William G. Kaelin Jr,Q136822235,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::4935190bdb7ec229063801e29343767d68308852a3f28b1dc0b102e99659ddc4::author,970,William G. Kaelin Jr,Q136822236,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::18c64e79eb95eea054ca663ab6452282612bbb9812208de70e2056f4ee45ded6::author,970,William G. Kaelin Jr,Q136822239,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::70356e5e008e4b5ef73f23dd719861fd0ff34ba8a08c814da32542fc65378bd9::author,970,William G. Kaelin Jr,Q136822241,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::ffa9e9b214b95acc43db25cc43152046faeab8cb2e94db7b568b80e7bf5603d1::author,970,William G. Kaelin Jr,Q136822242,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
970::34d71d2270e4168e77ef7fd8523737265755a60ef7a89306c7586aa9c862c666::author,970,William G. Kaelin Jr,Q136822243,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
50::e18d09f1b0c5fa4a07a477add4535442e536c0e14e32fad14cfef01bd2a6c8d5::editor,50,Wolfgang Pauli,Niels Bohr and the development of physics,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
50::08881229ee477a81b06f570198ea54b245054f91fb072e08220981e7caac75b5::author,50,Wolfgang Pauli,The Interpretation of nature and the psyche. Synchronicity: an acausal connecting principle,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
